sector,signal,matched_pattern,has_pattern,volume_confirmed,count,win_rate,avg_return,improvement
Health Care,BB 跌破下軌 (超賣),None,False,False,1525,0.2662295081967213,-0.001291136410615662,0.0
Health Care,BB 跌破下軌 (超賣),None,False,True,598,0.31438127090301005,-0.004026628676531613,0.04815176270628874
Health Care,RSI 超賣區域 (30),None,False,False,475,0.28421052631578947,-0.0011181340520021745,0.0
Health Care,KDJ 超賣區金叉,None,False,True,36,0.4166666666666667,0.004620973095287453,0.12834549878345503
Health Care,RSI 超賣區域 (30),Bullish Engulfing,True,True,7,0.5714285714285714,0.027054310517936275,0.28721804511278193
Health Care,MACD 金叉 (空頭區),None,False,False,921,0.2757871878393051,-0.001315283888883868,0.0
Health Care,MACD 突破 0 軸,None,False,False,683,0.2957540263543192,0.0009599923898356391,0.0
Health Care,MACD 跌破 0 軸,None,False,False,648,0.2762345679012346,0.000699054447728079,0.0
Health Care,MACD 死叉 (空頭區),None,False,True,112,0.36607142857142855,0.0011204579873157056,0.10013736263736261
Health Care,RSI 超賣區域 (30),None,False,True,180,0.3111111111111111,-0.005277951159068935,0.026900584795321647
Health Care,RSI 維持超賣,Bullish Harami,True,False,119,0.3949579831932773,0.005559814710090613,0.09047332544347397
Health Care,BB 跌破下軌 (超賣),Bullish Harami,True,False,179,0.30726256983240224,0.007809732792853959,0.041033061635680934
Health Care,RSI 維持超賣,Hammer,True,False,34,0.35294117647058826,0.011189683807629068,0.048456518720784936
Health Care,RSI 維持超賣,None,False,False,1271,0.3044846577498033,0.0006645621185017846,0.0
Health Care,RSI 維持超賣,None,False,True,205,0.35121951219512193,-0.0007303810550102942,0.04673485444531861
Health Care,RSI 維持超賣,Morning Star,True,False,94,0.5531914893617021,0.02124836675540163,0.24870683161189883
Health Care,MACD 金叉 (空頭區),Morning Star,True,False,35,0.17142857142857143,-0.001159481730527957,-0.10435861641073368
Health Care,BB 突破上軌 (超買),None,False,False,1730,0.23583815028901733,-0.002422634028897561,0.0
Health Care,KDJ 超買區死叉,None,False,False,270,0.18518518518518517,-0.0038125918813065322,0.0
Health Care,KDJ 超賣區金叉,None,False,False,548,0.28832116788321166,0.0013694588116152783,0.0
Health Care,MACD 死叉 (空頭區),None,False,False,455,0.26593406593406593,0.0008044657312332826,0.0
Health Care,RSI 維持超賣,Bullish Engulfing,True,False,93,0.3118279569892473,0.0030571039345932928,0.00734329923944399
Health Care,價格跌破 EMA20,None,False,False,1778,0.2508436445444319,-0.004478545471163722,0.0
Health Care,BB 跌破下軌 (超賣),Hammer,True,False,11,0.36363636363636365,-0.0037119283554270157,0.09740685543964234
Health Care,價格突破 EMA20,None,False,False,1889,0.28057173107464267,0.00047729892140001897,0.0
Health Care,RSI 超買區域 (70),None,False,False,492,0.2073170731707317,-0.0015440576967609807,0.0
Health Care,RSI 維持超買,None,False,False,1512,0.21957671957671956,-0.0018773262617084807,0.0
Health Care,EMA 黃金交叉 (20 上穿 50),None,False,False,317,0.305993690851735,0.0021131003674035777,0.0
Health Care,RSI 維持超買,Bearish Harami,True,False,172,0.3023255813953488,0.005177877878211436,0.08274886181862925
Health Care,BB 突破上軌 (超買),Bearish Harami,True,False,169,0.378698224852071,0.0061038112219462,0.14286007456305366
Health Care,RSI 維持超買,Shooting Star,True,False,96,0.3020833333333333,0.004126082618548606,0.08250661375661375
Health Care,RSI 維持超買,Bearish Engulfing,True,False,142,0.4225352112676056,0.01395662150213131,0.20295849169088606
Health Care,KDJ 超買區死叉,Bearish Engulfing,True,False,36,0.3888888888888889,0.00902495208573904,0.20370370370370372
Health Care,MACD 跌破 0 軸,Bearish Harami,True,False,17,0.29411764705882354,-0.01102382084062303,0.017883079157588966
Health Care,MACD 突破 0 軸,Bullish Harami,True,False,12,0.16666666666666666,-0.013186362986588068,-0.12908735968765253
Health Care,價格突破 EMA20,Bullish Harami,True,False,100,0.27,0.004480348892896097,-0.010571731074642654
Health Care,價格跌破 EMA20,Bearish Engulfing,True,False,142,0.2676056338028169,0.0016658611691992779,0.016761989258384957
Health Care,價格跌破 EMA20,None,False,True,214,0.32242990654205606,-0.0011520414571760185,0.07158626199762413
Health Care,價格突破 EMA20,None,False,True,179,0.3687150837988827,-0.0009243740080554101,0.08814335272424001
Health Care,BB 突破上軌 (超買),Bearish Harami,True,True,30,0.5,0.01883959464440781,0.26416184971098267
Health Care,RSI 超買區域 (70),None,False,True,145,0.2482758620689655,-0.00970389615698709,0.04095878889823382
Health Care,BB 突破上軌 (超買),None,False,True,399,0.2531328320802005,-0.006398385389993024,0.017294681791183153
Health Care,價格跌破 EMA20,Evening Star,True,False,80,0.2875,-0.003057591923604533,0.03665635545556806
Health Care,價格突破 EMA20,Bullish Engulfing,True,False,82,0.45121951219512196,0.01252804562490353,0.1706477811204793
Health Care,EMA 死亡交叉 (20 下穿 50),None,False,False,295,0.23389830508474577,-0.007336338642474314,0.0
Health Care,KDJ 超買區死叉,Bearish Harami,True,False,29,0.20689655172413793,-0.008675869926996482,0.021711366538952753
Health Care,RSI 維持超賣,Bullish Engulfing,True,True,13,0.6153846153846154,0.04216144398761447,0.3108999576348121
Health Care,MACD 跌破 0 軸,None,False,True,126,0.30158730158730157,-0.002050567372316732,0.025352733686066997
Health Care,BB 跌破下軌 (超賣),Bullish Engulfing,True,True,20,0.65,0.03515232657586435,0.3837704918032787
Health Care,EMA 死亡交叉 (20 下穿 50),None,False,True,57,0.21052631578947367,-0.007012384496773612,-0.023371989295272094
Health Care,MACD 金叉 (空頭區),None,False,True,67,0.31343283582089554,-0.0038896086909131072,0.037645647981590424
Health Care,EMA 黃金交叉 (20 上穿 50),None,False,True,40,0.325,0.002311728052094497,0.01900630914826501
Health Care,RSI 超買區域 (70),Shooting Star,True,True,7,0.0,-0.03409318188664879,-0.2073170731707317
Health Care,BB 突破上軌 (超買),Shooting Star,True,True,19,0.21052631578947367,-0.008987026188235376,-0.02531183449954366
Health Care,RSI 維持超賣,Bullish Harami,True,True,25,0.4,0.010346653391989718,0.0955153422501967
Health Care,BB 跌破下軌 (超賣),Bullish Harami,True,True,48,0.4791666666666667,0.012977015721260013,0.21293715846994538
Health Care,KDJ 超賣區金叉,Bullish Harami,True,True,7,0.14285714285714285,0.009363838139897438,-0.1454640250260688
Health Care,價格跌破 EMA20,Bearish Harami,True,False,132,0.20454545454545456,-0.005815890303840903,-0.04629818999897736
Health Care,MACD 突破 0 軸,None,False,True,80,0.375,0.00512802924228647,0.07924597364568081
Health Care,EMA 死亡交叉 (20 下穿 50),Bearish Harami,True,False,9,0.0,-0.02374941449021184,-0.23389830508474577
Health Care,RSI 維持超買,Evening Star,True,False,164,0.3902439024390244,0.016646286158851133,0.17066718286230484
Health Care,BB 突破上軌 (超買),Evening Star,True,False,135,0.4888888888888889,0.02055437484991446,0.25305073859987154
Health Care,RSI 超買區域 (70),Shooting Star,True,False,22,0.22727272727272727,-0.0014817553653897057,0.019955654101995568
Health Care,價格突破 EMA20,Bullish Engulfing,True,True,9,0.3333333333333333,-0.013619424273664369,0.05276160225869064
Health Care,BB 突破上軌 (超買),Resistance,True,True,5,0.8,0.03236096158500211,0.5641618497109827
Health Care,KDJ 超賣區金叉,Bullish Engulfing,True,False,36,0.25,0.00037401931289260566,-0.03832116788321166
Information Technology,RSI 維持超買,None,False,False,2829,0.24743725698126545,-0.011524266875125483,0.0
Information Technology,BB 突破上軌 (超買),None,False,False,2469,0.27014985824220333,-0.008171204394451131,0.0
Information Technology,RSI 超買區域 (70),None,False,False,909,0.2717271727172717,-0.008192581685179823,0.0
Information Technology,KDJ 超買區死叉,None,False,False,562,0.2526690391459075,-0.014099531485327508,0.0
Information Technology,BB 跌破下軌 (超賣),None,False,True,617,0.42625607779578606,0.011770577105521976,0.07693175347146175
Information Technology,RSI 超賣區域 (30),Bullish Harami,True,False,45,0.5333333333333333,0.013137178515930409,0.2112994350282486
Information Technology,MACD 跌破 0 軸,None,False,False,780,0.28076923076923077,-0.002883461302401512,0.0
Information Technology,BB 跌破下軌 (超賣),Bullish Harami,True,False,210,0.43333333333333335,0.013147504661421495,0.08400900900900904
Information Technology,BB 跌破下軌 (超賣),Hammer,True,False,12,0.5,0.02178697591794528,0.1506756756756757
Information Technology,BB 跌破下軌 (超賣),None,False,False,1480,0.3493243243243243,0.00526820797801134,0.0
Information Technology,RSI 超賣區域 (30),Morning Star,True,False,13,0.46153846153846156,0.011275051180148907,0.13950456323337684
Information Technology,RSI 維持超賣,Morning Star,True,False,49,0.42857142857142855,0.01958622055776598,0.07465742636635686
Information Technology,RSI 超賣區域 (30),None,False,False,354,0.3220338983050847,0.002055559470602497,0.0
Information Technology,RSI 維持超賣,None,False,False,907,0.3539140022050717,0.0033697354865676724,0.0
Information Technology,KDJ 超賣區金叉,None,False,False,501,0.2934131736526946,8.175035978834855e-05,0.0
Information Technology,MACD 金叉 (空頭區),None,False,False,1039,0.37921077959576516,0.010377647318945022,0.0
Information Technology,MACD 突破 0 軸,None,False,False,802,0.37281795511221943,0.005500087445115108,0.0
Information Technology,MACD 死叉 (空頭區),None,False,True,114,0.3333333333333333,-0.006188194507842013,0.055090655509065556
Information Technology,價格跌破 EMA20,None,False,False,2089,0.2781235040689325,-0.008299967742378752,0.0
Information Technology,MACD 死叉 (空頭區),None,False,False,478,0.27824267782426776,-0.006433388542682806,0.0
Information Technology,價格突破 EMA20,None,False,False,2217,0.37663509246729815,0.007779860726200391,0.0
Information Technology,EMA 黃金交叉 (20 上穿 50),None,False,False,360,0.31666666666666665,0.0018287430958474603,0.0
Information Technology,BB 突破上軌 (超買),Bearish Harami,True,False,203,0.33497536945812806,0.0031632619985112235,0.06482551121592472
Information Technology,RSI 維持超買,Bearish Harami,True,False,222,0.2747747747747748,-0.0056987709217687305,0.027337517793509347
Information Technology,KDJ 超買區死叉,Bearish Harami,True,False,52,0.17307692307692307,-0.007056221155350277,-0.07959211606898442
Information Technology,RSI 維持超買,Shooting Star,True,False,160,0.2875,-0.0070532231180346116,0.040062743018734526
Information Technology,BB 突破上軌 (超買),Evening Star,True,False,170,0.5529411764705883,0.025727465378975627,0.28279131822838494
Information Technology,KDJ 超賣區金叉,Bullish Harami,True,False,49,0.3673469387755102,0.004073656357763503,0.07393376512281563
Information Technology,價格突破 EMA20,None,False,True,178,0.4887640449438202,0.020595827843364042,0.11212895247652205
Information Technology,價格突破 EMA20,Bullish Engulfing,True,False,86,0.3023255813953488,0.006778482560898135,-0.07430951107194933
Information Technology,EMA 死亡交叉 (20 下穿 50),None,False,False,324,0.30864197530864196,-0.005034552361571899,0.0
Information Technology,BB 跌破下軌 (超賣),Morning Star,True,False,82,0.6219512195121951,0.03625186296297451,0.2726268951878708
Information Technology,價格跌破 EMA20,Shooting Star,True,False,33,0.30303030303030304,-0.01493001959311417,0.024906798961370546
Information Technology,RSI 超買區域 (70),Bearish Engulfing,True,False,46,0.41304347826086957,0.005723701444510786,0.14131630554359786
Information Technology,RSI 超買區域 (70),None,False,True,236,0.2711864406779661,-0.01781585102843902,-0.0005407320393056025
Information Technology,BB 突破上軌 (超買),None,False,True,639,0.2676056338028169,-0.01734000670810343,-0.0025442244393864555
Information Technology,RSI 維持超買,None,False,True,298,0.23154362416107382,-0.02729379686373882,-0.015893632820191628
Information Technology,價格跌破 EMA20,Bearish Engulfing,True,False,127,0.2440944881889764,-0.01592002157925612,-0.034029015879956104
Information Technology,KDJ 超買區死叉,Evening Star,True,False,69,0.2463768115942029,-0.014286000277639762,-0.006292227551704582
Information Technology,RSI 維持超買,Bearish Engulfing,True,False,234,0.3034188034188034,0.0007905883352109055,0.05598154643753794
Information Technology,KDJ 超買區死叉,Bearish Engulfing,True,False,68,0.2647058823529412,-0.010050608684402376,0.012036843207033687
Information Technology,MACD 跌破 0 軸,None,False,True,114,0.2807017543859649,-0.0103441721696358,-6.747638326587424e-05
Information Technology,價格跌破 EMA20,None,False,True,227,0.3920704845814978,7.23780730951717e-05,0.1139469805125653
Information Technology,EMA 死亡交叉 (20 下穿 50),None,False,True,62,0.3387096774193548,-0.01187730545994431,0.030067702110712857
Information Technology,RSI 維持超賣,Bullish Harami,True,False,111,0.38738738738738737,0.013191939631269686,0.033473385182315685
Information Technology,RSI 超賣區域 (30),None,False,True,190,0.3894736842105263,0.0051373848791770845,0.06743978590544158
Information Technology,RSI 維持超賣,None,False,True,209,0.4880382775119617,0.012720000587680722,0.13412427530689003
Information Technology,RSI 維持超賣,Bullish Engulfing,True,True,22,0.6818181818181818,0.0655433883795379,0.3279041796131101
Information Technology,BB 跌破下軌 (超賣),Bullish Engulfing,True,True,34,0.7058823529411765,0.06561242520806444,0.3565580286168522
Information Technology,價格跌破 EMA20,Evening Star,True,False,106,0.330188679245283,0.0015199542678296307,0.05206517517635051
Information Technology,MACD 金叉 (空頭區),Morning Star,True,False,31,0.3870967741935484,0.01915729633327653,0.007885994597783219
Information Technology,價格突破 EMA20,Morning Star,True,False,109,0.3853211009174312,0.0158886420006728,0.008686008450133065
Information Technology,價格突破 EMA20,Morning Star,True,True,9,0.7777777777777778,0.04852564876116118,0.40114268531047964
Information Technology,RSI 超買區域 (70),Bearish Harami,True,False,64,0.3125,0.00027784823559366364,0.0407728272827283
Information Technology,RSI 超買區域 (70),Evening Star,True,False,42,0.5476190476190477,0.026951547110195925,0.27589187490177597
Information Technology,RSI 維持超買,Evening Star,True,False,224,0.38839285714285715,0.0019622474324936046,0.1409556001615917
Information Technology,MACD 跌破 0 軸,Evening Star,True,False,7,0.5714285714285714,0.025387878932978364,0.2906593406593406
Information Technology,RSI 維持超賣,Hammer,True,False,24,0.25,-0.005732947139657681,-0.10391400220507169
Information Technology,RSI 維持超買,Resistance,True,False,26,0.8076923076923077,0.07084191040325041,0.5602550507110422
Health Care,KDJ 超買區死叉,Shooting Star,True,False,28,0.14285714285714285,-0.011122658863977782,-0.042328042328042326
Health Care,KDJ 超賣區金叉,Hammer,True,False,20,0.45,0.01333648513341856,0.16167883211678835
Health Care,BB 跌破下軌 (超賣),Support,True,False,6,0.8333333333333334,0.03031387842751718,0.5671038251366121
Health Care,RSI 維持超買,None,False,True,113,0.2743362831858407,-0.002404555768068872,0.054759563609121126
Health Care,KDJ 超買區死叉,Evening Star,True,False,53,0.2641509433962264,0.00700340543577603,0.07896575821104124
Health Care,BB 突破上軌 (超買),Bearish Engulfing,True,False,130,0.43846153846153846,0.013411575924524532,0.20262338817252112
Health Care,BB 跌破下軌 (超賣),Morning Star,True,False,89,0.5617977528089888,0.022347748502396347,0.2955682446122675
Health Care,MACD 金叉 (空頭區),Bullish Harami,True,False,22,0.13636363636363635,-0.0034555968442965784,-0.13942355147566876
Health Care,價格突破 EMA20,Hammer,True,False,37,0.24324324324324326,-0.005702762013490314,-0.037328487831399415
Health Care,BB 跌破下軌 (超賣),Bullish Engulfing,True,False,70,0.44285714285714284,0.012665857228389064,0.17662763466042153
Health Care,BB 突破上軌 (超買),Shooting Star,True,False,109,0.3761467889908257,0.009738046951227947,0.14030863870180837
Health Care,RSI 超買區域 (70),Bearish Harami,True,False,49,0.3673469387755102,0.004983204367898301,0.16002986560477853
Health Care,MACD 死叉 (空頭區),Bearish Harami,True,False,13,0.3076923076923077,-0.008029027858613395,0.041758241758241776
Health Care,KDJ 超賣區金叉,Bullish Harami,True,False,41,0.24390243902439024,-0.006265744240166885,-0.04441872885882142
Health Care,KDJ 超賣區金叉,Morning Star,True,False,53,0.2641509433962264,0.002225400404639232,-0.024170224486985248
Consumer Discretionary,RSI 超買區域 (70),None,False,True,118,0.2711864406779661,-0.009069654268861518,0.050152572585274474
Consumer Discretionary,BB 突破上軌 (超買),None,False,True,271,0.25830258302583026,-0.008633121773700165,0.037237059449590215
Consumer Discretionary,RSI 維持超買,None,False,True,95,0.2631578947368421,-0.01203384903339538,0.028734699178544737
Consumer Discretionary,MACD 跌破 0 軸,None,False,False,578,0.2647058823529412,-0.0009931756453234984,0.0
Consumer Discretionary,MACD 突破 0 軸,Morning Star,True,False,7,0.0,-0.02939798273060897,-0.3100358422939068
Consumer Discretionary,BB 跌破下軌 (超賣),None,False,False,1225,0.28653061224489795,0.0004665159308768015,0.0
Consumer Discretionary,MACD 金叉 (空頭區),None,False,False,732,0.30601092896174864,0.005244159106294292,0.0
Consumer Discretionary,MACD 死叉 (空頭區),None,False,False,364,0.2692307692307692,-0.00809500338052631,0.0
Consumer Discretionary,MACD 突破 0 軸,None,False,False,558,0.3100358422939068,0.00772394602958516,0.0
Consumer Discretionary,BB 突破上軌 (超買),None,False,False,1633,0.22106552357624004,-0.008784859748758382,0.0
Consumer Discretionary,RSI 超買區域 (70),None,False,False,561,0.22103386809269163,-0.004845086190244526,0.0
Consumer Discretionary,RSI 維持超買,None,False,False,1621,0.23442319555829735,-0.004064354662889976,0.0
Consumer Discretionary,RSI 維持超買,Bearish Harami,True,False,184,0.27717391304347827,0.003768715439973198,0.04275071748518092
Consumer Discretionary,BB 突破上軌 (超買),Bearish Harami,True,False,137,0.2773722627737226,0.002747648573895951,0.05630673919748258
Consumer Discretionary,KDJ 超買區死叉,None,False,False,246,0.21544715447154472,-0.0042599153024600505,0.0
Consumer Discretionary,RSI 超賣區域 (30),None,False,False,298,0.3422818791946309,0.005193869592148531,0.0
Consumer Discretionary,KDJ 超賣區金叉,None,False,False,457,0.350109409190372,0.002812126727119791,0.0
Consumer Discretionary,MACD 突破 0 軸,None,False,True,53,0.39622641509433965,0.011595585117258247,0.08619057280043285
Consumer Discretionary,RSI 超賣區域 (30),Bullish Engulfing,True,False,8,0.625,0.027146872961307793,0.2827181208053691
Consumer Discretionary,BB 跌破下軌 (超賣),Bullish Engulfing,True,False,48,0.4791666666666667,0.014636034188211794,0.19263605442176873
Consumer Discretionary,MACD 金叉 (空頭區),None,False,True,54,0.46296296296296297,0.013747208265785913,0.15695203400121432
Consumer Discretionary,價格突破 EMA20,None,False,True,112,0.39285714285714285,0.008856846999867569,0.08297980263764643
Consumer Discretionary,價格跌破 EMA20,None,False,False,1496,0.2840909090909091,-0.0029706536090930535,0.0
Consumer Discretionary,價格突破 EMA20,None,False,False,1549,0.3098773402194964,0.002265967589402265,0.0
Consumer Discretionary,EMA 黃金交叉 (20 上穿 50),None,False,False,267,0.299625468164794,0.003002611389144549,0.0
Consumer Discretionary,BB 跌破下軌 (超賣),Bullish Harami,True,False,134,0.3656716417910448,0.00808216642369578,0.07914102954614682
Consumer Discretionary,BB 跌破下軌 (超賣),None,False,True,378,0.3492063492063492,-0.000700994813484795,0.06267573696145123
Consumer Discretionary,EMA 死亡交叉 (20 下穿 50),None,False,False,244,0.2827868852459016,-0.0012727578190154308,0.0
Consumer Discretionary,RSI 維持超賣,None,False,True,127,0.3858267716535433,0.008204592337323645,0.015928812469869824
Consumer Discretionary,RSI 超賣區域 (30),None,False,True,105,0.3238095238095238,-0.00276056719169589,-0.018472355385107053
Consumer Discretionary,RSI 維持超賣,None,False,False,784,0.36989795918367346,0.005903660404794981,0.0
Consumer Discretionary,BB 突破上軌 (超買),Bearish Engulfing,True,False,98,0.46938775510204084,0.015936847540953883,0.2483222315258008
Consumer Discretionary,價格跌破 EMA20,None,False,True,145,0.296551724137931,-0.010927660697458397,0.0124608150470219
Consumer Discretionary,價格突破 EMA20,Bullish Harami,True,False,96,0.3229166666666667,0.0037313672850116594,0.013039326447170263
Consumer Discretionary,價格跌破 EMA20,Bearish Harami,True,False,91,0.24175824175824176,-0.0036933172699829694,-0.042332667332667356
Consumer Discretionary,價格突破 EMA20,Morning Star,True,False,63,0.4126984126984127,0.011640238339853686,0.10282107247891625
Consumer Discretionary,BB 跌破下軌 (超賣),Morning Star,True,False,54,0.5185185185185185,0.026750487134451866,0.23198790627362054
Consumer Discretionary,MACD 金叉 (空頭區),Morning Star,True,False,15,0.4666666666666667,0.023858007994874808,0.16065573770491803
Consumer Discretionary,MACD 死叉 (空頭區),None,False,True,55,0.38181818181818183,-0.0003909800937507964,0.11258741258741262
Consumer Discretionary,BB 突破上軌 (超買),Evening Star,True,True,10,0.7,0.044188577473322506,0.4789344764237599
Consumer Discretionary,RSI 維持超買,Evening Star,True,False,120,0.3,0.007316495634748444,0.06557680444170264
Consumer Discretionary,BB 突破上軌 (超買),Evening Star,True,False,77,0.45454545454545453,0.025111275314255235,0.2334799309692145
Consumer Discretionary,價格突破 EMA20,Hammer,True,False,29,0.3793103448275862,0.009919230750907974,0.06943300460808977
Consumer Discretionary,價格跌破 EMA20,Bearish Engulfing,True,False,97,0.3402061855670103,-0.0017925496321081155,0.056115276476101206
Consumer Discretionary,價格跌破 EMA20,Evening Star,True,False,59,0.288135593220339,0.004292479331652484,0.004044684129429876
Consumer Discretionary,MACD 跌破 0 軸,None,False,True,66,0.2878787878787879,0.0018250046321493956,0.02317290552584672
Consumer Discretionary,RSI 維持超買,Shooting Star,True,False,126,0.2619047619047619,0.0026414502523670665,0.027481566346464564
Consumer Discretionary,KDJ 超買區死叉,Shooting Star,True,False,20,0.1,-0.013787928425924315,-0.11544715447154472
Consumer Discretionary,KDJ 超買區死叉,Bearish Harami,True,False,33,0.36363636363636365,0.012170773406122383,0.14818920916481892
Consumer Discretionary,BB 跌破下軌 (超賣),Bullish Harami,True,True,50,0.34,0.008200623078581416,0.05346938775510207
Consumer Discretionary,KDJ 超賣區金叉,Bullish Harami,True,True,5,0.4,0.020737919898734178,0.049890590809628044
Health Care,RSI 超賣區域 (30),Bullish Harami,True,False,35,0.2571428571428571,0.0006202562468371241,-0.02706766917293235
Health Care,RSI 超賣區域 (30),Bullish Engulfing,True,False,15,0.6,0.02932530514887388,0.3157894736842105
Health Care,RSI 超買區域 (70),Bearish Engulfing,True,False,29,0.3448275862068966,0.011641508594124628,0.13751051303616488
Health Care,價格跌破 EMA20,Shooting Star,True,False,32,0.25,-0.00472607254358444,-0.0008436445444319207
Health Care,RSI 維持超買,Shooting Star,True,True,8,0.375,0.011343667855777088,0.15542328042328044
Health Care,價格跌破 EMA20,Bearish Harami,True,True,11,0.2727272727272727,0.0038676313762520675,0.021883628182840786
Health Care,RSI 維持超賣,Support,True,False,13,0.7692307692307693,0.04512017981057414,0.46474611148096595
Financials,RSI 超買區域 (70),Bearish Harami,True,False,48,0.2708333333333333,0.0017598786719812364,0.07990254574383451
Financials,BB 突破上軌 (超買),Bearish Harami,True,False,193,0.21761658031088082,-0.0033669002514663438,0.02771273415703468
Financials,RSI 超買區域 (70),None,False,False,838,0.1909307875894988,-0.003561569560231091,0.0
Financials,RSI 維持超買,None,False,False,2477,0.18328623334679048,-0.005412946297841801,0.0
Financials,RSI 維持超買,None,False,True,170,0.22941176470588234,-0.004134090003434304,0.046125531359091865
Financials,KDJ 超買區死叉,None,False,True,20,0.25,0.00230002602418052,0.03153153153153154
Financials,BB 跌破下軌 (超賣),Bullish Engulfing,True,False,54,0.6481481481481481,0.044361522925360844,0.338018278018278
Financials,MACD 跌破 0 軸,None,False,False,865,0.2520231213872832,-0.001182923160461843,0.0
Financials,MACD 突破 0 軸,None,False,False,916,0.3067685589519651,0.005273732919549644,0.0
Financials,KDJ 超買區死叉,None,False,False,444,0.21846846846846846,-0.003736377236256373,0.0
Financials,BB 突破上軌 (超買),None,False,False,2496,0.18990384615384615,-0.005546795511313804,0.0
Financials,KDJ 超買區死叉,Evening Star,True,False,51,0.23529411764705882,-0.0027428735881330785,0.016825649178590363
Financials,BB 跌破下軌 (超賣),None,False,False,1925,0.31012987012987014,2.9949478532613272e-05,0.0
Financials,KDJ 超賣區金叉,None,False,False,845,0.2958579881656805,0.000909996023607295,0.0
Financials,MACD 金叉 (空頭區),None,False,False,1153,0.3061578490893322,0.005024153944086909,0.0
Financials,BB 突破上軌 (超買),Evening Star,True,False,98,0.4387755102040816,0.019616404093344347,0.24887166405023547
Financials,RSI 超買區域 (70),None,False,True,146,0.1643835616438356,-0.01079761939593576,-0.026547225945663194
Financials,BB 突破上軌 (超買),None,False,True,400,0.215,-0.009148820091757931,0.02509615384615385
Financials,價格跌破 EMA20,None,False,False,2414,0.231980115990058,-0.0036216414968600332,0.0
Financials,價格突破 EMA20,None,False,False,2577,0.2984090027163368,0.0029605749456702835,0.0
Financials,價格突破 EMA20,Bullish Harami,True,False,140,0.3357142857142857,0.0038999393763802133,0.037305282997948885
Financials,BB 跌破下軌 (超賣),Bullish Harami,True,False,142,0.4507042253521127,0.014938145229598477,0.14057435522224254
Financials,EMA 死亡交叉 (20 下穿 50),None,False,False,351,0.21367521367521367,-0.004845622703970172,0.0
Financials,RSI 超賣區域 (30),None,False,True,185,0.3783783783783784,0.0013861120914795842,0.009106141181612903
Financials,BB 跌破下軌 (超賣),None,False,True,732,0.34562841530054644,-0.0009718928276004164,0.0354985451706763
Financials,RSI 維持超賣,None,False,False,681,0.4331864904552129,0.007732111213624966,0.0
Financials,EMA 黃金交叉 (20 上穿 50),None,False,False,416,0.3173076923076923,0.0075917977868606695,0.0
Financials,RSI 超買區域 (70),Bearish Engulfing,True,False,60,0.35,0.01471899625664243,0.15906921241050118
Financials,BB 突破上軌 (超買),Bearish Engulfing,True,False,228,0.34649122807017546,0.01050769000079332,0.15658738191632932
Financials,價格跌破 EMA20,Evening Star,True,False,77,0.3246753246753247,0.002443838913355865,0.09269520868526668
Financials,價格突破 EMA20,None,False,True,149,0.4161073825503356,0.0063211295202599705,0.11769837983399878
Financials,RSI 超買區域 (70),Evening Star,True,False,37,0.3783783783783784,0.013214301654544089,0.1874475907888796
Financials,RSI 維持超買,Evening Star,True,False,147,0.3129251700680272,0.009646108189600081,0.12963893672123675
Financials,價格跌破 EMA20,Bearish Engulfing,True,True,16,0.1875,0.003654637097698923,-0.044480115990057995
Financials,價格跌破 EMA20,Bearish Engulfing,True,False,141,0.19148936170212766,-0.0026379658910722567,-0.040490754287930336
Financials,價格跌破 EMA20,None,False,True,221,0.29411764705882354,-0.003210588563712188,0.062137531068765545
Financials,MACD 死叉 (空頭區),None,False,False,511,0.26810176125244617,-0.004524313245792469,0.0
Financials,MACD 金叉 (空頭區),Morning Star,True,False,18,0.2222222222222222,-0.007105842767734875,-0.08393562686710998
Financials,價格跌破 EMA20,Bearish Harami,True,False,175,0.1657142857142857,-0.008823381557300983,-0.06626583027577229
Financials,RSI 超賣區域 (30),None,False,False,371,0.3692722371967655,0.0009830331117320291,0.0
Financials,RSI 維持超賣,Morning Star,True,False,42,0.6428571428571429,0.032075582653395024,0.20967065240193
Financials,BB 跌破下軌 (超賣),Morning Star,True,False,80,0.4875,0.013850278255634766,0.17737012987012984
Financials,KDJ 超賣區金叉,Morning Star,True,False,49,0.42857142857142855,0.012558032788252639,0.13271344040574806
Financials,MACD 金叉 (空頭區),Bullish Engulfing,True,False,22,0.36363636363636365,0.004810139054445257,0.057478514547031456
Financials,MACD 跌破 0 軸,None,False,True,98,0.23469387755102042,-0.003594924861906075,-0.017329243836262803
Financials,EMA 死亡交叉 (20 下穿 50),None,False,True,52,0.21153846153846154,-0.001658358241826887,-0.002136752136752129
Financials,BB 跌破下軌 (超賣),Morning Star,True,True,18,0.3333333333333333,0.017046963798274587,0.02320346320346317
Financials,MACD 死叉 (空頭區),Bearish Harami,True,False,23,0.17391304347826086,-0.011706608883299878,-0.0941887177741853
Financials,MACD 金叉 (空頭區),None,False,True,46,0.3695652173913043,-0.0002866555354141373,0.06340736830197213
Financials,價格突破 EMA20,Bullish Engulfing,True,False,81,0.2345679012345679,-0.0026664122985879837,-0.06384110148176891
Financials,MACD 死叉 (空頭區),None,False,True,102,0.2647058823529412,-0.008864304523654064,-0.0033958788995049893
Financials,RSI 維持超買,Shooting Star,True,False,191,0.20418848167539266,-0.003898687890373591,0.020902248328602185
Information Technology,MACD 金叉 (空頭區),None,False,True,70,0.4142857142857143,0.015954897825676995,0.035074934689949155
