sector,subsector,indicator,signal,direction,has_pattern,count,successes,avg_return,win_rate,strategy,improvement
Energy,Integrated Oil & Gas,KDJ,KDJ 超賣區金叉,bullish,False,35,9,0.009658207136310607,0.2571428571428571,⚪ 純指標,0.0
Energy,Integrated Oil & Gas,MACD,MACD 突破 0 軸,bullish,False,14,5,0.007686009489586649,0.35714285714285715,⚪ 純指標,0.0
Energy,Integrated Oil & Gas,MACD,MACD 跌破 0 軸,bearish,False,12,2,-0.005559732246038553,0.16666666666666666,⚪ 純指標,0.0
Energy,Integrated Oil & Gas,MACD,MACD 金叉 (空頭區),bullish,False,12,3,0.007615243381879136,0.25,⚪ 純指標,0.0
Energy,Integrated Oil & Gas,RSI,RSI 維持超買,bearish,False,37,8,-0.015453339597518016,0.21621621621621623,⚪ 純指標,0.0
Energy,Integrated Oil & Gas,RSI,RSI 維持超買,bearish,True,10,2,-0.0096501484790529,0.2,✅ 複合,-0.016216216216216217
Energy,Integrated Oil & Gas,RSI,RSI 超買區域 (70),bearish,False,15,8,0.01645043853390554,0.5333333333333333,⚪ 純指標,0.0
Energy,Oil & Gas Equipment & Services,BB,BB 突破上軌 (超買),bearish,False,60,17,-0.006204697721431062,0.2833333333333333,⚪ 純指標,0.0
Energy,Oil & Gas Equipment & Services,BB,BB 突破上軌 (超買),bearish,True,17,9,0.025513427667582037,0.5294117647058824,✅ 複合,0.30718954248366015
Energy,Oil & Gas Equipment & Services,BB,BB 跌破下軌 (超賣),bullish,False,24,12,0.00534130383832248,0.5,⚪ 純指標,0.0
Energy,Oil & Gas Equipment & Services,BB,BB 跌破下軌 (超賣),bullish,True,8,7,0.05149787664480733,0.875,✅ 複合,0.375
Energy,Oil & Gas Equipment & Services,EMA,價格突破 EMA20,bullish,False,21,15,0.03957508187271367,0.7142857142857143,⚪ 純指標,0.0
Energy,Oil & Gas Equipment & Services,EMA,價格突破 EMA20,bullish,True,8,2,0.016954084595078474,0.25,✅ 複合,0.010000000000000009
Energy,Oil & Gas Equipment & Services,EMA,價格跌破 EMA20,bearish,False,27,5,-0.025903578976279068,0.18518518518518517,⚪ 純指標,0.0
Energy,Oil & Gas Equipment & Services,KDJ,KDJ 超賣區金叉,bullish,False,28,13,0.024001174166609355,0.4642857142857143,⚪ 純指標,0.0
Energy,Oil & Gas Equipment & Services,MACD,MACD 死叉 (空頭區),bearish,False,8,2,0.004142848919148355,0.25,⚪ 純指標,0.0
Energy,Oil & Gas Equipment & Services,MACD,MACD 突破 0 軸,bullish,False,21,5,-0.016131624312499246,0.23809523809523808,⚪ 純指標,0.0
Energy,Oil & Gas Equipment & Services,MACD,MACD 跌破 0 軸,bearish,False,19,8,-0.019885580659119214,0.42105263157894735,⚪ 純指標,0.0
Energy,Oil & Gas Equipment & Services,MACD,MACD 金叉 (空頭區),bullish,False,16,8,0.014174396301138804,0.5,⚪ 純指標,0.0
Energy,Oil & Gas Equipment & Services,RSI,RSI 維持超買,bearish,False,33,13,0.009274399044860243,0.3939393939393939,⚪ 純指標,0.0
Energy,Oil & Gas Equipment & Services,RSI,RSI 維持超買,bearish,True,18,8,0.004827097339048209,0.4444444444444444,✅ 複合,0.2282282282282282
Energy,Oil & Gas Equipment & Services,RSI,RSI 超買區域 (70),bearish,False,24,7,-0.0017180979606315975,0.2916666666666667,⚪ 純指標,0.0
Energy,Oil & Gas Exploration & Production,BB,BB 突破上軌 (超買),bearish,False,144,44,-0.006323831921682715,0.3055555555555556,⚪ 純指標,0.0
Energy,Oil & Gas Exploration & Production,BB,BB 突破上軌 (超買),bearish,True,57,19,0.0044073239229350135,0.3333333333333333,✅ 複合,0.1111111111111111
Energy,Oil & Gas Exploration & Production,BB,BB 跌破下軌 (超賣),bullish,False,78,33,0.00925063913592297,0.4230769230769231,⚪ 純指標,0.0
Energy,Oil & Gas Exploration & Production,BB,BB 跌破下軌 (超賣),bullish,True,25,16,0.028460252914071952,0.64,✅ 複合,0.14
Energy,Oil & Gas Exploration & Production,EMA,EMA 死亡交叉 (20 下穿 50),bearish,False,10,4,0.005595609222540325,0.4,⚪ 純指標,0.0
Energy,Oil & Gas Exploration & Production,EMA,EMA 黃金交叉 (20 上穿 50),bullish,False,11,3,0.009951191484558565,0.2727272727272727,⚪ 純指標,0.0
Energy,Oil & Gas Exploration & Production,EMA,價格突破 EMA20,bullish,False,84,26,0.0012334891544705873,0.30952380952380953,⚪ 純指標,0.0
Energy,Oil & Gas Exploration & Production,EMA,價格突破 EMA20,bullish,True,9,6,0.027262883110434986,0.6666666666666666,✅ 複合,0.42666666666666664
Energy,Oil & Gas Exploration & Production,EMA,價格跌破 EMA20,bearish,False,78,25,0.0005485966115516533,0.32051282051282054,⚪ 純指標,0.0
Energy,Oil & Gas Exploration & Production,EMA,價格跌破 EMA20,bearish,True,14,4,0.00354877389168538,0.2857142857142857,✅ 複合,0.11180124223602483
Energy,Oil & Gas Exploration & Production,KDJ,KDJ 超賣區金叉,bullish,False,103,33,0.00865778711980603,0.32038834951456313,⚪ 純指標,0.0
Energy,Oil & Gas Exploration & Production,KDJ,KDJ 超賣區金叉,bullish,True,8,4,0.001723144500551728,0.5,✅ 複合,0.24285714285714288
Energy,Oil & Gas Exploration & Production,MACD,MACD 死叉 (空頭區),bearish,False,30,8,-0.0007548195613301316,0.26666666666666666,⚪ 純指標,0.0
Energy,Oil & Gas Exploration & Production,MACD,MACD 突破 0 軸,bullish,False,74,26,-0.008354997742412232,0.35135135135135137,⚪ 純指標,0.0
Energy,Oil & Gas Exploration & Production,MACD,MACD 跌破 0 軸,bearish,False,70,21,-0.005459011135699021,0.3,⚪ 純指標,0.0
Energy,Oil & Gas Exploration & Production,MACD,MACD 金叉 (空頭區),bullish,False,67,28,0.010595371568001789,0.417910447761194,⚪ 純指標,0.0
Energy,Oil & Gas Exploration & Production,RSI,RSI 維持超買,bearish,False,119,38,-0.015856256381668255,0.31932773109243695,⚪ 純指標,0.0
Energy,Oil & Gas Exploration & Production,RSI,RSI 維持超買,bearish,True,36,13,0.01136325790205147,0.3611111111111111,✅ 複合,0.14489489489489488
Energy,Oil & Gas Exploration & Production,RSI,RSI 維持超賣,bullish,False,22,13,0.02623099597292415,0.5909090909090909,⚪ 純指標,0.0
Energy,Oil & Gas Exploration & Production,RSI,RSI 維持超賣,bullish,True,8,6,0.03128969645579308,0.75,✅ 複合,0.15909090909090906
Energy,Oil & Gas Exploration & Production,RSI,RSI 超買區域 (70),bearish,False,39,13,0.0003170091769177659,0.3333333333333333,⚪ 純指標,0.0
Energy,Oil & Gas Exploration & Production,RSI,RSI 超買區域 (70),bearish,True,10,4,-0.0020222532792004443,0.4,✅ 複合,-0.1333333333333333
Energy,Oil & Gas Exploration & Production,RSI,RSI 超賣區域 (30),bullish,False,19,7,0.004539492816287149,0.3684210526315789,⚪ 純指標,0.0
Energy,Oil & Gas Refining & Marketing,BB,BB 突破上軌 (超買),bearish,False,66,14,-0.007507374555576828,0.21212121212121213,⚪ 純指標,0.0
Energy,Oil & Gas Refining & Marketing,BB,BB 突破上軌 (超買),bearish,True,23,10,0.020855805642620767,0.43478260869565216,✅ 複合,0.21256038647342995
Energy,Oil & Gas Refining & Marketing,BB,BB 跌破下軌 (超賣),bullish,False,29,5,-0.006802565507852009,0.1724137931034483,⚪ 純指標,0.0
Energy,Oil & Gas Refining & Marketing,EMA,價格突破 EMA20,bullish,False,18,7,0.012275428136085304,0.3888888888888889,⚪ 純指標,0.0
Energy,Oil & Gas Refining & Marketing,EMA,價格跌破 EMA20,bearish,False,19,6,-0.006343949620177162,0.3157894736842105,⚪ 純指標,0.0
Energy,Oil & Gas Refining & Marketing,KDJ,KDJ 超賣區金叉,bullish,False,27,14,0.01724756558422746,0.5185185185185185,⚪ 純指標,0.0
Energy,Oil & Gas Refining & Marketing,MACD,MACD 突破 0 軸,bullish,False,18,9,0.022273675931708772,0.5,⚪ 純指標,0.0
Energy,Oil & Gas Refining & Marketing,MACD,MACD 跌破 0 軸,bearish,False,16,10,0.027492846932657616,0.625,⚪ 純指標,0.0
Energy,Oil & Gas Refining & Marketing,MACD,MACD 金叉 (空頭區),bullish,False,13,5,0.021906787167589276,0.38461538461538464,⚪ 純指標,0.0
Energy,Oil & Gas Refining & Marketing,RSI,RSI 維持超買,bearish,False,60,15,0.0026966063881040986,0.25,⚪ 純指標,0.0
Energy,Oil & Gas Refining & Marketing,RSI,RSI 維持超買,bearish,True,29,13,0.0051284226231718905,0.4482758620689655,✅ 複合,0.2320596458527493
Energy,Oil & Gas Refining & Marketing,RSI,RSI 維持超賣,bullish,False,12,7,0.02571041729835292,0.5833333333333334,⚪ 純指標,0.0
Energy,Oil & Gas Refining & Marketing,RSI,RSI 超買區域 (70),bearish,False,28,5,-0.014194404793818362,0.17857142857142858,⚪ 純指標,0.0
Energy,Oil & Gas Storage & Transportation,BB,BB 突破上軌 (超買),bearish,False,62,28,0.014730631872331037,0.45161290322580644,⚪ 純指標,0.0
Energy,Oil & Gas Storage & Transportation,BB,BB 突破上軌 (超買),bearish,True,28,7,-0.0034972773180673377,0.25,✅ 複合,0.02777777777777779
Energy,Oil & Gas Storage & Transportation,BB,BB 跌破下軌 (超賣),bullish,False,40,15,0.012155989622845198,0.375,⚪ 純指標,0.0
Energy,Oil & Gas Storage & Transportation,EMA,EMA 黃金交叉 (20 上穿 50),bullish,False,9,3,0.01262087530478292,0.3333333333333333,⚪ 純指標,0.0
Energy,Oil & Gas Storage & Transportation,EMA,價格突破 EMA20,bullish,False,35,18,0.012408479806939392,0.5142857142857142,⚪ 純指標,0.0
Energy,Oil & Gas Storage & Transportation,EMA,價格跌破 EMA20,bearish,False,33,4,-0.008122398137840794,0.12121212121212122,⚪ 純指標,0.0
Energy,Oil & Gas Storage & Transportation,KDJ,KDJ 超賣區金叉,bullish,False,66,16,-0.001234253684748962,0.24242424242424243,⚪ 純指標,0.0
Energy,Oil & Gas Storage & Transportation,MACD,MACD 死叉 (空頭區),bearish,False,14,4,-0.0007569012767471751,0.2857142857142857,⚪ 純指標,0.0
Energy,Oil & Gas Storage & Transportation,MACD,MACD 突破 0 軸,bullish,False,28,6,-0.007866342174896894,0.21428571428571427,⚪ 純指標,0.0
Energy,Oil & Gas Storage & Transportation,MACD,MACD 跌破 0 軸,bearish,False,22,4,0.000684428440575742,0.18181818181818182,⚪ 純指標,0.0
Energy,Oil & Gas Storage & Transportation,MACD,MACD 金叉 (空頭區),bullish,False,33,10,-0.0011844989098144898,0.30303030303030304,⚪ 純指標,0.0
Energy,Oil & Gas Storage & Transportation,RSI,RSI 維持超買,bearish,False,60,15,-0.0015107628378252561,0.25,⚪ 純指標,0.0
Energy,Oil & Gas Storage & Transportation,RSI,RSI 維持超買,bearish,True,32,7,-0.007805349486479836,0.21875,✅ 複合,0.0025337837837837718
Energy,Oil & Gas Storage & Transportation,RSI,RSI 超買區域 (70),bearish,False,13,2,-0.012863421028138559,0.15384615384615385,⚪ 純指標,0.0
Finance,Finance,BB,BB 突破上軌 (超買),bearish,False,142,24,-0.009541807948611926,0.16901408450704225,⚪ 純指標,0.0
Finance,Finance,BB,BB 突破上軌 (超買),bearish,True,42,12,0.010053146768103123,0.2857142857142857,✅ 複合,0.11670020120724345
Finance,Finance,BB,BB 跌破下軌 (超賣),bullish,False,80,37,0.025796430747207923,0.4625,⚪ 純指標,0.0
Finance,Finance,EMA,EMA 死亡交叉 (20 下穿 50),bearish,False,11,2,-0.02265710807657279,0.18181818181818182,⚪ 純指標,0.0
Finance,Finance,EMA,EMA 黃金交叉 (20 上穿 50),bullish,False,13,4,0.009566208525242113,0.3076923076923077,⚪ 純指標,0.0
Finance,Finance,EMA,價格突破 EMA20,bullish,False,84,32,0.011334575460966181,0.38095238095238093,⚪ 純指標,0.0
Finance,Finance,EMA,價格突破 EMA20,bullish,True,9,2,0.013516768380428321,0.2222222222222222,✅ 複合,-0.15873015873015872
Finance,Finance,EMA,價格跌破 EMA20,bearish,False,78,22,-0.0036513628972080128,0.28205128205128205,⚪ 純指標,0.0
Finance,Finance,EMA,價格跌破 EMA20,bearish,True,8,1,-0.007919921660161951,0.125,✅ 複合,-0.15705128205128205
Finance,Finance,KDJ,KDJ 超賣區金叉,bullish,False,119,41,0.004030604641884334,0.3445378151260504,⚪ 純指標,0.0
Finance,Finance,MACD,MACD 死叉 (空頭區),bearish,False,12,2,-0.011386204006857656,0.16666666666666666,⚪ 純指標,0.0
Finance,Finance,MACD,MACD 突破 0 軸,bullish,False,37,12,0.012693146691451041,0.32432432432432434,⚪ 純指標,0.0
Finance,Finance,MACD,MACD 跌破 0 軸,bearish,False,35,7,-0.012204733685094896,0.2,⚪ 純指標,0.0
Finance,Finance,MACD,MACD 金叉 (空頭區),bullish,False,40,16,0.017813674706075932,0.4,⚪ 純指標,0.0
Finance,Finance,RSI,RSI 維持超買,bearish,False,199,40,-0.004621547657988758,0.20100502512562815,⚪ 純指標,0.0
Finance,Finance,RSI,RSI 維持超買,bearish,True,31,11,0.00797405609301295,0.3548387096774194,✅ 複合,0.15383368455179122
Finance,Finance,RSI,RSI 超買區域 (70),bearish,False,63,9,-0.010980920622865618,0.14285714285714285,⚪ 純指標,0.0
Finance,Finance,RSI,RSI 超買區域 (70),bearish,True,23,3,0.002203687038267268,0.13043478260869565,✅ 複合,-0.0124223602484472
Finance,Finance,RSI,RSI 超賣區域 (30),bullish,False,12,9,0.04611863741235376,0.75,⚪ 純指標,0.0
Financials,Asset Management & Custody Banks,BB,BB 突破上軌 (超買),bearish,False,197,34,-0.016679710326233055,0.17258883248730963,⚪ 純指標,0.0
Financials,Asset Management & Custody Banks,BB,BB 突破上軌 (超買),bearish,True,77,18,-0.002423541000737823,0.23376623376623376,✅ 複合,0.061177401278924126
Financials,Asset Management & Custody Banks,BB,BB 跌破下軌 (超賣),bullish,False,190,77,0.0076102586283191675,0.4052631578947368,⚪ 純指標,0.0
Financials,Asset Management & Custody Banks,BB,BB 跌破下軌 (超賣),bullish,True,24,15,0.039725220917368916,0.625,✅ 複合,0.21973684210526317
Financials,Asset Management & Custody Banks,EMA,EMA 死亡交叉 (20 下穿 50),bearish,False,20,8,0.018264675651258125,0.4,⚪ 純指標,0.0
Financials,Asset Management & Custody Banks,EMA,EMA 黃金交叉 (20 上穿 50),bullish,False,20,8,0.014637589416469083,0.4,⚪ 純指標,0.0
Financials,Asset Management & Custody Banks,EMA,價格突破 EMA20,bullish,False,102,34,0.005013293456539145,0.3333333333333333,⚪ 純指標,0.0
Financials,Asset Management & Custody Banks,EMA,價格突破 EMA20,bullish,True,13,5,0.008756890378393318,0.38461538461538464,✅ 複合,0.05128205128205132
Financials,Asset Management & Custody Banks,EMA,價格跌破 EMA20,bearish,False,90,26,-0.0015115896754583481,0.28888888888888886,⚪ 純指標,0.0
Financials,Asset Management & Custody Banks,EMA,價格跌破 EMA20,bearish,True,22,5,-0.0005496153630508357,0.22727272727272727,✅ 複合,-0.0616161616161616
Financials,Asset Management & Custody Banks,KDJ,KDJ 超賣區金叉,bullish,False,129,37,-0.004216719173847845,0.2868217054263566,⚪ 純指標,0.0
Financials,Asset Management & Custody Banks,KDJ,KDJ 超賣區金叉,bullish,True,14,3,-0.024962347220953727,0.21428571428571427,✅ 複合,-0.07253599114064233
Financials,Asset Management & Custody Banks,MACD,MACD 死叉 (空頭區),bearish,False,42,16,-0.003247357869716816,0.38095238095238093,⚪ 純指標,0.0
Financials,Asset Management & Custody Banks,MACD,MACD 突破 0 軸,bullish,False,56,29,0.014213350815517374,0.5178571428571429,⚪ 純指標,0.0
Financials,Asset Management & Custody Banks,MACD,MACD 跌破 0 軸,bearish,False,40,20,0.013828846419320048,0.5,⚪ 純指標,0.0
Financials,Asset Management & Custody Banks,MACD,MACD 金叉 (空頭區),bullish,False,81,32,0.0013025963354674852,0.3950617283950617,⚪ 純指標,0.0
Financials,Asset Management & Custody Banks,RSI,RSI 維持超買,bearish,False,152,38,-0.0029317592065449824,0.25,⚪ 純指標,0.0
Financials,Asset Management & Custody Banks,RSI,RSI 維持超買,bearish,True,52,12,-0.0003189149387551339,0.23076923076923078,✅ 複合,-0.019230769230769218
Financials,Asset Management & Custody Banks,RSI,RSI 維持超賣,bullish,False,83,41,0.02006921642658918,0.4939759036144578,⚪ 純指標,0.0
Financials,Asset Management & Custody Banks,RSI,RSI 維持超賣,bullish,True,18,11,0.041034020720346495,0.6111111111111112,✅ 複合,0.11713520749665335
Financials,Asset Management & Custody Banks,RSI,RSI 超買區域 (70),bearish,False,67,16,-0.004223953886060069,0.23880597014925373,⚪ 純指標,0.0
Financials,Asset Management & Custody Banks,RSI,RSI 超買區域 (70),bearish,True,29,9,0.004151597403806157,0.3103448275862069,✅ 複合,0.07153885743695318
Financials,Asset Management & Custody Banks,RSI,RSI 超賣區域 (30),bullish,False,64,29,0.010285679358119765,0.453125,⚪ 純指標,0.0
Financials,Asset Management & Custody Banks,RSI,RSI 超賣區域 (30),bullish,True,10,3,0.008663552911943078,0.3,✅ 複合,-0.153125
Financials,Consumer Finance,BB,BB 突破上軌 (超買),bearish,False,40,5,-0.01845331061911398,0.125,⚪ 純指標,0.0
Financials,Consumer Finance,BB,BB 突破上軌 (超買),bearish,True,24,8,0.00170514352048591,0.3333333333333333,✅ 複合,0.16074450084602368
Financials,Consumer Finance,BB,BB 跌破下軌 (超賣),bullish,False,56,12,-0.006862060297960283,0.21428571428571427,⚪ 純指標,0.0
Financials,Consumer Finance,BB,BB 跌破下軌 (超賣),bullish,True,10,7,0.05147892088268765,0.7,✅ 複合,0.29473684210526313
Financials,Consumer Finance,EMA,價格突破 EMA20,bullish,False,21,9,0.0005063339184822523,0.42857142857142855,⚪ 純指標,0.0
Financials,Consumer Finance,EMA,價格跌破 EMA20,bearish,False,19,6,0.004980366767009019,0.3157894736842105,⚪ 純指標,0.0
Financials,Consumer Finance,KDJ,KDJ 超賣區金叉,bullish,False,18,3,-0.020115540197612324,0.16666666666666666,⚪ 純指標,0.0
Financials,Consumer Finance,MACD,MACD 死叉 (空頭區),bearish,False,8,1,-0.02261237529064273,0.125,⚪ 純指標,0.0
Financials,Consumer Finance,MACD,MACD 突破 0 軸,bullish,False,17,12,0.03339013346464509,0.7058823529411765,⚪ 純指標,0.0
Financials,Consumer Finance,MACD,MACD 跌破 0 軸,bearish,False,14,4,-0.0032831791619387755,0.2857142857142857,⚪ 純指標,0.0
Financials,Consumer Finance,MACD,MACD 金叉 (空頭區),bullish,False,18,5,0.01772564639898828,0.2777777777777778,⚪ 純指標,0.0
Financials,Consumer Finance,RSI,RSI 維持超買,bearish,False,30,7,0.0036204789655623877,0.23333333333333334,⚪ 純指標,0.0
