symbol,sector,signal,matched_pattern,has_pattern,volume_confirmed,count,win_rate,avg_return,improvement
DECK,Consumer Discretionary,MACD 突破 0 軸,None,False,False,10,0.6,0.02616307320920499,0.0
DECK,Consumer Discretionary,BB 突破上軌 (超買),None,False,False,48,0.14583333333333334,-0.020961911550213763,0.0
DECK,Consumer Discretionary,KDJ 超買區死叉,None,False,False,11,0.18181818181818182,-0.004504478048987526,0.0
DECK,Consumer Discretionary,RSI 超買區域 (70),None,False,False,13,0.15384615384615385,-0.02472676390685696,0.0
DECK,Consumer Discretionary,RSI 維持超買,None,False,False,45,0.2,-0.0077482364892147845,0.0
DECK,Consumer Discretionary,BB 跌破下軌 (超賣),None,False,True,11,0.45454545454545453,0.0013626757059749667,0.13311688311688308
DECK,Consumer Discretionary,RSI 維持超買,Evening Star,True,False,6,0.16666666666666666,-0.014521026707008429,-0.033333333333333354
DECK,Consumer Discretionary,MACD 死叉 (空頭區),None,False,False,5,0.2,-0.0773297616994311,0.0
DECK,Consumer Discretionary,價格跌破 EMA20,None,False,False,23,0.4782608695652174,0.006485803435764316,0.0
DECK,Consumer Discretionary,BB 突破上軌 (超買),None,False,True,7,0.5714285714285714,0.01613283617398543,0.425595238095238
DECK,Consumer Discretionary,RSI 超買區域 (70),None,False,True,5,0.4,-0.009475796011416774,0.24615384615384617
DECK,Consumer Discretionary,EMA 黃金交叉 (20 上穿 50),None,False,False,7,0.2857142857142857,0.009365621162902167,0.0
DECK,Consumer Discretionary,RSI 維持超買,Bearish Harami,True,False,6,0.0,-0.0012240888568900374,-0.2
DECK,Consumer Discretionary,價格突破 EMA20,None,False,False,21,0.6190476190476191,0.024498030861299817,0.0
DECK,Consumer Discretionary,RSI 超賣區域 (30),None,False,False,8,0.375,0.006610419888537595,0.0
DECK,Consumer Discretionary,EMA 死亡交叉 (20 下穿 50),None,False,False,7,0.42857142857142855,0.007352894308531457,0.0
DECK,Consumer Discretionary,RSI 維持超賣,None,False,False,28,0.10714285714285714,-0.03395159122825136,0.0
DECK,Consumer Discretionary,RSI 維持超賣,Bullish Harami,True,False,5,0.0,-0.06299355916968959,-0.10714285714285714
DECK,Consumer Discretionary,KDJ 超賣區金叉,None,False,False,8,0.0,-0.04490697712231197,0.0
DELL,Information Technology,BB 跌破下軌 (超賣),None,False,False,20,0.2,-0.006759968777820878,0.0
DELL,Information Technology,RSI 超賣區域 (30),None,False,False,6,0.16666666666666666,-0.011124475999995465,0.0
DELL,Information Technology,RSI 維持超賣,None,False,False,9,0.6666666666666666,0.07031556551342474,0.0
DELL,Information Technology,KDJ 超賣區金叉,None,False,False,9,0.4444444444444444,-0.00031432180279388394,0.0
DELL,Information Technology,MACD 金叉 (空頭區),None,False,False,11,0.5454545454545454,0.010069183187273322,0.0
DELL,Information Technology,BB 突破上軌 (超買),None,False,False,30,0.36666666666666664,-0.006970749342424569,0.0
DELL,Information Technology,MACD 突破 0 軸,None,False,False,7,0.42857142857142855,0.005959813315632547,0.0
DELL,Information Technology,KDJ 超買區死叉,None,False,False,7,0.42857142857142855,-0.007539245510550606,0.0
DELL,Information Technology,RSI 超買區域 (70),None,False,True,7,0.42857142857142855,0.0234932020279231,0.17857142857142855
DELL,Information Technology,RSI 維持超買,None,False,True,9,0.6666666666666666,0.09346114052887194,0.20512820512820507
DELL,Information Technology,BB 突破上軌 (超買),None,False,True,13,0.38461538461538464,-0.018264761054604926,0.017948717948717996
DELL,Information Technology,RSI 超買區域 (70),None,False,False,12,0.25,-0.004963800148535758,0.0
DELL,Information Technology,RSI 維持超買,None,False,False,26,0.46153846153846156,0.023358509848804394,0.0
DELL,Information Technology,BB 跌破下軌 (超賣),None,False,True,9,0.6666666666666666,0.04437844113095519,0.4666666666666666
DELL,Information Technology,MACD 跌破 0 軸,None,False,False,7,0.42857142857142855,0.0049161285891386,0.0
DELL,Information Technology,價格突破 EMA20,None,False,False,25,0.56,0.014260180853092837,0.0
DELL,Information Technology,價格跌破 EMA20,None,False,False,27,0.3333333333333333,-0.015844820585541635,0.0
DG,Consumer Staples,MACD 死叉 (空頭區),None,False,False,10,0.2,0.0021320396043460347,0.0
DG,Consumer Staples,RSI 超賣區域 (30),None,False,True,6,0.0,-0.08304124337293722,-0.36363636363636365
DG,Consumer Staples,BB 跌破下軌 (超賣),None,False,True,14,0.0,-0.04441378094136695,-0.17142857142857143
DG,Consumer Staples,RSI 維持超賣,None,False,True,8,0.0,-0.025518168029822375,-0.3695652173913043
DG,Consumer Staples,RSI 維持超賣,None,False,False,46,0.3695652173913043,-0.0010016538235331702,0.0
DG,Consumer Staples,BB 跌破下軌 (超賣),None,False,False,35,0.17142857142857143,-0.010987145640381732,0.0
DG,Consumer Staples,MACD 金叉 (空頭區),None,False,False,18,0.3888888888888889,-0.006597966326233094,0.0
DG,Consumer Staples,RSI 超賣區域 (30),None,False,False,11,0.36363636363636365,0.01085188618331075,0.0
DG,Consumer Staples,MACD 突破 0 軸,None,False,False,7,0.14285714285714285,-0.05049315923672782,0.0
DG,Consumer Staples,MACD 跌破 0 軸,None,False,False,7,0.42857142857142855,0.012314180288149132,0.0
DG,Consumer Staples,KDJ 超賣區金叉,None,False,False,12,0.25,-0.019043259050126247,0.0
DG,Consumer Staples,BB 突破上軌 (超買),Shooting Star,True,False,6,0.3333333333333333,-0.026055310031492085,0.0
DG,Consumer Staples,價格跌破 EMA20,None,False,False,28,0.2857142857142857,-0.002495998022956253,0.0
DG,Consumer Staples,價格突破 EMA20,None,False,False,29,0.41379310344827586,0.0022322802133172333,0.0
DG,Consumer Staples,BB 突破上軌 (超買),None,False,False,21,0.3333333333333333,-0.009496675191400761,0.0
DG,Consumer Staples,RSI 維持超買,None,False,False,21,0.3333333333333333,0.002925225943422022,0.0
DG,Consumer Staples,BB 突破上軌 (超買),None,False,True,6,0.5,0.030740462819943627,0.16666666666666669
DG,Consumer Staples,BB 跌破下軌 (超賣),Bullish Harami,True,False,7,0.2857142857142857,-0.0014632474700721338,0.11428571428571427
DGX,Health Care,MACD 死叉 (空頭區),None,False,False,7,0.14285714285714285,-0.01119461284718895,0.0
DGX,Health Care,BB 跌破下軌 (超賣),None,False,False,20,0.1,0.0010637251548858517,0.0
DGX,Health Care,RSI 超賣區域 (30),None,False,False,6,0.16666666666666666,0.009594409862257926,0.0
DGX,Health Care,RSI 維持超賣,None,False,False,14,0.14285714285714285,0.003696796463336857,0.0
DGX,Health Care,MACD 金叉 (空頭區),None,False,False,12,0.4166666666666667,0.003171907026142605,0.0
DGX,Health Care,MACD 突破 0 軸,None,False,False,8,0.375,0.01536812780260003,0.0
DGX,Health Care,BB 突破上軌 (超買),None,False,False,25,0.32,0.00957668761833178,0.0
DGX,Health Care,MACD 跌破 0 軸,None,False,False,13,0.23076923076923078,-0.0017312420293999241,0.0
DGX,Health Care,KDJ 超賣區金叉,None,False,False,14,0.14285714285714285,-0.006665218583819284,0.0
DGX,Health Care,價格突破 EMA20,None,False,True,8,0.375,0.0037578408200979,0.10833333333333334
DGX,Health Care,BB 突破上軌 (超買),None,False,True,9,0.4444444444444444,0.009101801370129396,0.12444444444444441
DGX,Health Care,EMA 黃金交叉 (20 上穿 50),None,False,False,5,0.0,-0.013287289450313744,0.0
DGX,Health Care,價格跌破 EMA20,None,False,False,38,0.13157894736842105,-0.007893703032084757,0.0
DGX,Health Care,價格突破 EMA20,None,False,False,30,0.26666666666666666,-0.0004589020716423841,0.0
DGX,Health Care,價格突破 EMA20,Bullish Harami,True,False,5,0.2,0.0032621314608931315,-0.06666666666666665
DGX,Health Care,MACD 突破 0 軸,None,False,True,5,0.0,-0.017622567087682606,-0.375
DGX,Health Care,BB 突破上軌 (超買),Shooting Star,True,False,5,0.6,0.016263183566863848,0.27999999999999997
DHI,Consumer Discretionary,MACD 跌破 0 軸,None,False,False,12,0.4166666666666667,0.013003970583995291,0.0
DHI,Consumer Discretionary,MACD 突破 0 軸,None,False,False,12,0.3333333333333333,0.002659350287515041,0.0
DHI,Consumer Discretionary,BB 突破上軌 (超買),None,False,False,37,0.2702702702702703,-0.01780937045068847,0.0
DHI,Consumer Discretionary,RSI 維持超買,None,False,False,38,0.21052631578947367,-0.011359103137142007,0.0
DHI,Consumer Discretionary,RSI 超買區域 (70),None,False,False,12,0.08333333333333333,-0.005059088046102156,0.0
DHI,Consumer Discretionary,BB 突破上軌 (超買),Bearish Harami,True,False,5,0.4,-0.010491014413856695,0.12972972972972974
DHI,Consumer Discretionary,BB 跌破下軌 (超賣),None,False,False,22,0.09090909090909091,-0.01469335879883054,0.0
DHI,Consumer Discretionary,MACD 金叉 (空頭區),None,False,False,14,0.21428571428571427,-0.011910487279606492,0.0
DHI,Consumer Discretionary,MACD 死叉 (空頭區),None,False,False,12,0.4166666666666667,0.0192141072128663,0.0
DHI,Consumer Discretionary,價格突破 EMA20,None,False,False,32,0.15625,-0.012643052568365806,0.0
DHI,Consumer Discretionary,BB 突破上軌 (超買),None,False,True,9,0.3333333333333333,-0.022573305615402925,0.06306306306306303
DHI,Consumer Discretionary,EMA 黃金交叉 (20 上穿 50),None,False,False,6,0.5,-0.009001641565697093,0.0
DHI,Consumer Discretionary,BB 跌破下軌 (超賣),None,False,True,7,0.2857142857142857,-0.011514574631777576,0.1948051948051948
DHI,Consumer Discretionary,價格跌破 EMA20,None,False,False,32,0.40625,0.0022879399867945416,0.0
DHI,Consumer Discretionary,EMA 死亡交叉 (20 下穿 50),None,False,False,5,0.2,-0.010120252530633315,0.0
DHI,Consumer Discretionary,價格突破 EMA20,None,False,True,5,0.6,0.04371438290747418,0.44375
DHI,Consumer Discretionary,RSI 超賣區域 (30),None,False,False,5,0.2,-0.00567461090073252,0.0
DHI,Consumer Discretionary,RSI 維持超賣,None,False,False,13,0.23076923076923078,0.023780283738276693,0.0
DHI,Consumer Discretionary,KDJ 超賣區金叉,None,False,False,7,0.2857142857142857,6.314476852189948e-05,0.0
DHR,Health Care,BB 跌破下軌 (超賣),None,False,False,23,0.2608695652173913,0.005699351711602836,0.0
DHR,Health Care,MACD 金叉 (空頭區),None,False,False,11,0.2727272727272727,-0.00033212656092419834,0.0
DHR,Health Care,MACD 突破 0 軸,None,False,False,10,0.5,0.005352402382613345,0.0
DHR,Health Care,BB 突破上軌 (超買),None,False,False,28,0.2857142857142857,0.003694441668564078,0.0
DHR,Health Care,BB 跌破下軌 (超賣),None,False,True,18,0.3888888888888889,0.0007414094089676199,0.1280193236714976
DHR,Health Care,MACD 跌破 0 軸,None,False,False,7,0.14285714285714285,-0.010886797540142703,0.0
DHR,Health Care,RSI 超賣區域 (30),None,False,False,8,0.25,-0.022610354516598066,0.0
DHR,Health Care,RSI 超賣區域 (30),None,False,True,5,0.4,-0.0049026431945532745,0.15000000000000002
DHR,Health Care,RSI 維持超賣,None,False,False,18,0.4444444444444444,0.017017099447057368,0.0
DHR,Health Care,價格突破 EMA20,None,False,False,32,0.3125,0.007111570634267857,0.0
DHR,Health Care,EMA 黃金交叉 (20 上穿 50),None,False,False,5,0.2,-0.006005293949911538,0.0
DHR,Health Care,價格跌破 EMA20,None,False,False,25,0.2,-0.011342976740495286,0.0
DHR,Health Care,RSI 維持超買,None,False,False,5,0.6,0.029944483057638936,0.0
DHR,Health Care,KDJ 超賣區金叉,None,False,False,8,0.25,9.140232979776113e-05,0.0
DIS,Communication Services,BB 跌破下軌 (超賣),None,False,False,29,0.3103448275862069,-0.000296560525232646,0.0
DIS,Communication Services,MACD 跌破 0 軸,None,False,False,10,0.2,0.005812282927547563,0.0
DIS,Communication Services,KDJ 超賣區金叉,None,False,False,14,0.21428571428571427,-0.004034302457425062,0.0
DIS,Communication Services,RSI 超賣區域 (30),None,False,True,5,0.0,-0.009334122530646307,0.0
DIS,Communication Services,RSI 維持超賣,None,False,False,12,0.5,0.0253285850465096,0.0
DIS,Communication Services,MACD 金叉 (空頭區),None,False,False,18,0.3888888888888889,-0.000821553950048086,0.0
DIS,Communication Services,MACD 突破 0 軸,None,False,False,11,0.09090909090909091,-0.005567799870766315,0.0
DIS,Communication Services,BB 跌破下軌 (超賣),None,False,True,14,0.07142857142857142,0.0010571722843964542,-0.23891625615763548
DIS,Communication Services,MACD 死叉 (空頭區),None,False,False,9,0.3333333333333333,0.012980030498020441,0.0
DIS,Communication Services,BB 突破上軌 (超買),None,False,False,29,0.1724137931034483,-0.016555258620847186,0.0
DIS,Communication Services,BB 跌破下軌 (超賣),Bullish Harami,True,False,5,0.4,0.013232250316167449,0.08965517241379312
DIS,Communication Services,價格跌破 EMA20,None,False,False,27,0.037037037037037035,-0.003051194065439849,0.0
DIS,Communication Services,價格突破 EMA20,None,False,False,28,0.2857142857142857,0.0011945043765225047,0.0
DIS,Communication Services,BB 突破上軌 (超買),None,False,True,6,0.3333333333333333,-0.020901451706311903,0.16091954022988503
DIS,Communication Services,RSI 超買區域 (70),None,False,False,8,0.0,-0.03558997169521453,0.0
DIS,Communication Services,RSI 維持超買,None,False,False,39,0.2564102564102564,0.001250342023576697,0.0
DIS,Communication Services,RSI 維持超買,Bearish Harami,True,False,10,0.8,0.023292694582506455,0.5435897435897437
DIS,Communication Services,價格跌破 EMA20,Bearish Harami,True,False,6,0.16666666666666666,0.009309445495908715,0.12962962962962962
DLR,Real Estate,MACD 跌破 0 軸,None,False,False,14,0.14285714285714285,-0.013263655129353602,0.0
DLR,Real Estate,BB 跌破下軌 (超賣),None,False,False,24,0.4583333333333333,0.014960086248525675,0.0
DLR,Real Estate,BB 跌破下軌 (超賣),Bullish Harami,True,False,5,0.2,0.0068904167789624856,-0.2583333333333333
DLR,Real Estate,KDJ 超賣區金叉,None,False,False,26,0.19230769230769232,3.536259497735163e-06,0.0
DLR,Real Estate,MACD 金叉 (空頭區),None,False,False,15,0.2,-0.0073008726115370804,0.0
DLR,Real Estate,MACD 突破 0 軸,None,False,False,12,0.16666666666666666,-0.0033746733751216693,0.0
DLR,Real Estate,BB 突破上軌 (超買),Bearish Harami,True,False,6,0.3333333333333333,0.011963880708657955,0.16666666666666666
DLR,Real Estate,MACD 死叉 (空頭區),None,False,False,10,0.2,-0.013207472822233385,0.0
DLR,Real Estate,BB 突破上軌 (超買),None,False,False,42,0.16666666666666666,-0.01107035297629784,0.0
DLR,Real Estate,RSI 超買區域 (70),None,False,False,11,0.0,-0.011085066765442981,0.0
DLR,Real Estate,RSI 維持超買,None,False,False,29,0.20689655172413793,-0.00016962739961805994,0.0
DLR,Real Estate,RSI 維持超買,Evening Star,True,False,7,0.42857142857142855,0.00707336014150027,0.22167487684729062
DLR,Real Estate,價格跌破 EMA20,None,False,False,35,0.2857142857142857,-0.0018595317981402887,0.0
DLR,Real Estate,EMA 死亡交叉 (20 下穿 50),None,False,False,5,0.2,-0.009414793312843778,0.0
DLR,Real Estate,EMA 黃金交叉 (20 上穿 50),None,False,False,5,0.0,-0.0048686862590209806,0.0
DLR,Real Estate,價格突破 EMA20,None,False,False,40,0.2,-0.0059215774643682495,0.0
DLTR,Consumer Staples,MACD 跌破 0 軸,None,False,False,7,0.14285714285714285,-0.0172051421531194,0.0
DLTR,Consumer Staples,MACD 金叉 (空頭區),None,False,False,14,0.2857142857142857,-0.01053303718117061,0.0
DLTR,Consumer Staples,BB 突破上軌 (超買),None,False,False,30,0.26666666666666666,0.004640239562267917,0.0
DLTR,Consumer Staples,MACD 突破 0 軸,None,False,False,9,0.2222222222222222,-0.000997137639440481,0.0
DLTR,Consumer Staples,KDJ 超買區死叉,None,False,False,5,0.2,-0.004623987184098295,0.0
DLTR,Consumer Staples,RSI 超買區域 (70),None,False,False,14,0.21428571428571427,-0.0025216017893185663,0.0
DLTR,Consumer Staples,RSI 超賣區域 (30),None,False,True,10,0.1,-0.03101969982045925,-0.4
DLTR,Consumer Staples,BB 跌破下軌 (超賣),None,False,True,18,0.16666666666666666,-0.03971667736859625,-0.07333333333333333
DLTR,Consumer Staples,BB 跌破下軌 (超賣),None,False,False,25,0.24,-0.011557167420604236,0.0
DLTR,Consumer Staples,RSI 維持超賣,None,False,False,31,0.3548387096774194,0.011323793757538999,0.0
DLTR,Consumer Staples,RSI 超賣區域 (30),None,False,False,8,0.5,0.01821951695101407,0.0
DLTR,Consumer Staples,RSI 維持超賣,None,False,True,6,0.16666666666666666,-0.07240226309128948,-0.18817204301075272
DLTR,Consumer Staples,KDJ 超賣區金叉,None,False,False,9,0.3333333333333333,-0.0012984059939699674,0.0
DLTR,Consumer Staples,MACD 死叉 (空頭區),None,False,False,8,0.25,-0.004595903127407441,0.0
DLTR,Consumer Staples,RSI 維持超賣,Morning Star,True,False,6,0.3333333333333333,0.022288454246918055,-0.021505376344086058
DLTR,Consumer Staples,價格跌破 EMA20,None,False,False,25,0.24,-0.010698137096573626,0.0
DLTR,Consumer Staples,價格突破 EMA20,None,False,False,25,0.44,0.014354977104578202,0.0
DLTR,Consumer Staples,RSI 維持超買,None,False,False,23,0.30434782608695654,0.0005395620687437812,0.0
DLTR,Consumer Staples,RSI 維持超買,Bearish Engulfing,True,False,7,0.7142857142857143,0.05186710883581034,0.40993788819875776
DOC,Real Estate,BB 跌破下軌 (超賣),None,False,False,26,0.038461538461538464,-0.02223608749360484,0.0
DOC,Real Estate,RSI 超賣區域 (30),None,False,False,15,0.13333333333333333,-0.007766857083727834,0.0
DOC,Real Estate,RSI 維持超賣,None,False,False,18,0.0,-0.02424681258247927,0.0
DOC,Real Estate,RSI 維持超賣,None,False,True,5,0.4,-0.0022931059227067063,0.4
DOC,Real Estate,KDJ 超賣區金叉,None,False,False,24,0.25,-0.00626674322952455,0.0
DOC,Real Estate,BB 跌破下軌 (超賣),None,False,True,6,0.5,0.0042669886175978255,0.46153846153846156
DOC,Real Estate,MACD 金叉 (空頭區),None,False,False,16,0.4375,0.001585087712824918,0.0
DOC,Real Estate,MACD 死叉 (空頭區),None,False,False,9,0.4444444444444444,0.02007402895619894,0.0
DOC,Real Estate,MACD 突破 0 軸,None,False,False,12,0.5,0.0013071259889532276,0.0
DOC,Real Estate,MACD 跌破 0 軸,None,False,False,12,0.5,0.015393095245986714,0.0
DOC,Real Estate,價格突破 EMA20,None,False,False,35,0.2,0.00195767708082009,0.0
DOC,Real Estate,價格跌破 EMA20,None,False,False,34,0.29411764705882354,-0.0003072192535615668,0.0
DOC,Real Estate,BB 突破上軌 (超買),None,False,False,34,0.3235294117647059,0.010408664712801495,0.0
DOC,Real Estate,EMA 黃金交叉 (20 上穿 50),None,False,False,6,0.16666666666666666,-0.006868192017197666,0.0
DOC,Real Estate,RSI 超買區域 (70),None,False,False,7,0.42857142857142855,0.021524766558434234,0.0
DOC,Real Estate,EMA 死亡交叉 (20 下穿 50),None,False,False,7,0.42857142857142855,0.008952364067777394,0.0
DOC,Real Estate,RSI 維持超買,None,False,False,14,0.42857142857142855,0.02565291062717922,0.0
DOV,Industrials,MACD 跌破 0 軸,None,False,False,14,0.21428571428571427,-0.0010189259517388255,0.0
DOV,Industrials,BB 跌破下軌 (超賣),None,False,False,34,0.14705882352941177,-0.005406962812889702,0.0
DOV,Industrials,BB 跌破下軌 (超賣),None,False,True,5,0.6,0.015903070785891094,0.4529411764705882
DOV,Industrials,MACD 金叉 (空頭區),None,False,False,14,0.2857142857142857,0.0018915452230058815,0.0
DOV,Industrials,MACD 突破 0 軸,None,False,False,14,0.21428571428571427,0.004588080268101821,0.0
DOV,Industrials,MACD 死叉 (空頭區),None,False,False,8,0.25,0.016275363222152756,0.0
DOV,Industrials,BB 突破上軌 (超買),None,False,False,33,0.030303030303030304,-0.010406653957831944,0.0
DOV,Industrials,BB 突破上軌 (超買),None,False,True,5,0.2,0.0002707063757649776,0.1696969696969697
DOV,Industrials,價格跌破 EMA20,None,False,False,30,0.13333333333333333,-0.0015816620010625057,0.0
DOV,Industrials,RSI 超賣區域 (30),None,False,False,7,0.2857142857142857,0.005920148556208306,0.0
DOV,Industrials,價格突破 EMA20,None,False,False,24,0.2916666666666667,0.008858206241757633,0.0
DOV,Industrials,EMA 黃金交叉 (20 上穿 50),None,False,False,6,0.0,-3.960677080912042e-05,0.0
DOV,Industrials,KDJ 超買區死叉,None,False,False,10,0.1,-0.004370830409965659,0.0
DOV,Industrials,RSI 超買區域 (70),None,False,False,7,0.14285714285714285,-0.010127170598292478,0.0
DOV,Industrials,RSI 維持超買,None,False,False,24,0.125,-0.004566403254710115,0.0
DOV,Industrials,RSI 維持超買,Bearish Engulfing,True,False,7,0.14285714285714285,-0.009774028494684148,0.01785714285714285
DOV,Industrials,BB 突破上軌 (超買),Bearish Engulfing,True,False,5,0.0,-0.013172631373138333,-0.030303030303030304
DOV,Industrials,EMA 死亡交叉 (20 下穿 50),None,False,False,6,0.16666666666666666,-0.017085319941140157,0.0
DOV,Industrials,RSI 維持超賣,None,False,False,8,0.5,0.024898180437030848,0.0
DOV,Industrials,KDJ 超賣區金叉,None,False,False,5,0.2,0.006964714928249872,0.0
DOW,Materials,BB 跌破下軌 (超賣),None,False,False,29,0.2413793103448276,-0.004107848378362187,0.0
DOW,Materials,MACD 跌破 0 軸,None,False,False,13,0.38461538461538464,0.011639498451974624,0.0
DOW,Materials,BB 跌破下軌 (超賣),None,False,True,10,0.4,-0.002485318478750101,0.15862068965517243
DOW,Materials,RSI 維持超賣,None,False,True,6,0.3333333333333333,0.01819984674190112,0.19819819819819817
DOW,Materials,RSI 維持超賣,None,False,False,37,0.13513513513513514,-0.012875420456343262,0.0
DOW,Materials,KDJ 超賣區金叉,None,False,False,18,0.4444444444444444,0.003974113597715597,0.0
DOW,Materials,MACD 金叉 (空頭區),None,False,False,19,0.3684210526315789,0.005294814052563493,0.0
DOW,Materials,MACD 突破 0 軸,None,False,False,15,0.0,-0.03421981659402998,0.0
DOW,Materials,RSI 超賣區域 (30),None,False,False,10,0.4,0.008609013013934987,0.0
DOW,Materials,BB 突破上軌 (超買),None,False,False,29,0.1724137931034483,-0.0011730460666984606,0.0
DOW,Materials,RSI 超買區域 (70),None,False,False,9,0.2222222222222222,0.008577989267433028,0.0
DOW,Materials,MACD 死叉 (空頭區),None,False,False,8,0.25,0.0018299318935383173,0.0
DOW,Materials,價格突破 EMA20,None,False,False,40,0.325,-0.005644513711910522,0.0
DOW,Materials,價格跌破 EMA20,None,False,False,37,0.32432432432432434,-0.004813840385246182,0.0
DOW,Materials,RSI 維持超買,None,False,False,7,0.0,-0.025621637966465296,0.0
DOW,Materials,價格跌破 EMA20,Bearish Harami,True,False,5,0.2,-0.009422884771273812,-0.12432432432432433
DPZ,Consumer Discretionary,BB 跌破下軌 (超賣),None,False,True,12,0.5833333333333334,0.026326734196667114,0.3252688172043011
DPZ,Consumer Discretionary,RSI 維持超賣,None,False,False,5,0.8,0.04341066051432967,0.0
DPZ,Consumer Discretionary,MACD 金叉 (空頭區),None,False,False,15,0.2,-0.003547437235778665,0.0
DPZ,Consumer Discretionary,BB 突破上軌 (超買),None,False,False,22,0.18181818181818182,-0.003216695106656775,0.0
DPZ,Consumer Discretionary,MACD 突破 0 軸,None,False,False,13,0.23076923076923078,-0.001861009581016005,0.0
DPZ,Consumer Discretionary,BB 跌破下軌 (超賣),None,False,False,31,0.25806451612903225,-0.0006198363289115788,0.0
DPZ,Consumer Discretionary,MACD 跌破 0 軸,None,False,False,13,0.23076923076923078,-0.0063857015040885085,0.0
DPZ,Consumer Discretionary,KDJ 超賣區金叉,None,False,False,18,0.2222222222222222,0.0005730200178508953,0.0
DPZ,Consumer Discretionary,MACD 死叉 (空頭區),None,False,False,6,0.16666666666666666,-0.013198921163407163,0.0
DPZ,Consumer Discretionary,BB 突破上軌 (超買),None,False,True,5,0.2,-0.0005118290509044908,0.018181818181818188
DPZ,Consumer Discretionary,RSI 維持超買,None,False,False,18,0.0,-0.010904295199243557,0.0
DPZ,Consumer Discretionary,價格突破 EMA20,None,False,False,36,0.2777777777777778,-0.00291349958418751,0.0
DPZ,Consumer Discretionary,EMA 黃金交叉 (20 上穿 50),None,False,False,5,0.0,-0.013516897648005732,0.0
DPZ,Consumer Discretionary,價格跌破 EMA20,None,False,False,32,0.375,0.004500332080223882,0.0
DPZ,Consumer Discretionary,價格跌破 EMA20,None,False,True,5,0.0,-0.03455283508861147,-0.375
DPZ,Consumer Discretionary,EMA 死亡交叉 (20 下穿 50),None,False,False,6,0.0,-0.014420660149563896,0.0
DPZ,Consumer Discretionary,BB 突破上軌 (超買),Bearish Engulfing,True,False,6,0.6666666666666666,0.0212773384564242,0.4848484848484848
DRI,Consumer Discretionary,BB 跌破下軌 (超賣),None,False,False,24,0.3333333333333333,0.015522975974194818,0.0
DRI,Consumer Discretionary,MACD 跌破 0 軸,None,False,False,15,0.06666666666666667,-0.020273430678813313,0.0
DRI,Consumer Discretionary,MACD 金叉 (空頭區),None,False,False,13,0.15384615384615385,-0.012516847150152388,0.0
DRI,Consumer Discretionary,MACD 死叉 (空頭區),None,False,False,10,0.2,-0.005833031500457835,0.0
DRI,Consumer Discretionary,MACD 突破 0 軸,None,False,False,11,0.09090909090909091,0.0073900530919940805,0.0
DRI,Consumer Discretionary,BB 突破上軌 (超買),None,False,False,23,0.13043478260869565,-0.008629609030707877,0.0
DRI,Consumer Discretionary,BB 突破上軌 (超買),None,False,True,12,0.4166666666666667,0.007793931020010435,0.28623188405797106
DRI,Consumer Discretionary,KDJ 超賣區金叉,None,False,False,22,0.22727272727272727,-0.001733608658807359,0.0
DRI,Consumer Discretionary,RSI 超賣區域 (30),None,False,False,10,0.4,0.012356350843515761,0.0
DRI,Consumer Discretionary,RSI 維持超賣,None,False,False,17,0.4117647058823529,0.016835474668633017,0.0
DRI,Consumer Discretionary,價格突破 EMA20,None,False,False,36,0.2222222222222222,0.00020662363824659746,0.0
DRI,Consumer Discretionary,價格跌破 EMA20,None,False,False,41,0.2682926829268293,-0.002868041933111483,0.0
DRI,Consumer Discretionary,RSI 超買區域 (70),None,False,False,8,0.0,-0.011260429878252117,0.0
DRI,Consumer Discretionary,RSI 維持超買,None,False,False,12,0.25,0.0016180041135905538,0.0
DRI,Consumer Discretionary,RSI 維持超買,Bearish Engulfing,True,False,5,0.4,0.015668496368188584,0.15000000000000002
DRI,Consumer Discretionary,BB 跌破下軌 (超賣),None,False,True,5,0.4,0.03405933539104111,0.06666666666666671
DTE,Utilities,MACD 死叉 (空頭區),None,False,False,10,0.3,-0.0025387230784589708,0.0
DTE,Utilities,BB 跌破下軌 (超賣),None,False,True,7,0.42857142857142855,0.009666060881485916,0.26190476190476186
DTE,Utilities,BB 跌破下軌 (超賣),None,False,False,24,0.16666666666666666,-0.0019025446356592743,0.0
DTE,Utilities,MACD 金叉 (空頭區),None,False,False,17,0.35294117647058826,0.0009690165296228813,0.0
DTE,Utilities,BB 突破上軌 (超買),None,False,False,38,0.18421052631578946,0.0009558785750382665,0.0
DTE,Utilities,MACD 突破 0 軸,None,False,False,14,0.14285714285714285,0.00491827673214193,0.0
DTE,Utilities,MACD 跌破 0 軸,None,False,False,12,0.16666666666666666,0.0008467277006207111,0.0
DTE,Utilities,KDJ 超賣區金叉,None,False,False,21,0.23809523809523808,-0.002174173222412254,0.0
DTE,Utilities,價格突破 EMA20,None,False,False,41,0.14634146341463414,3.597903984684729e-05,0.0
DTE,Utilities,價格跌破 EMA20,None,False,False,34,0.17647058823529413,-0.0063962061126772276,0.0
DTE,Utilities,EMA 黃金交叉 (20 上穿 50),None,False,False,7,0.2857142857142857,0.0012513736285644163,0.0
DTE,Utilities,RSI 超買區域 (70),None,False,False,13,0.15384615384615385,0.006004355734317856,0.0
DTE,Utilities,RSI 維持超買,None,False,False,19,0.2631578947368421,0.0028557646025255175,0.0
DTE,Utilities,EMA 死亡交叉 (20 下穿 50),None,False,False,5,0.0,-0.015364512565853796,0.0
